,audiocap_id,youtube_id,start_time,caption
9532,53934,RM5qTsuHpSg,110,"A metal object falls, followed by a woman who talks and then screams, after which a sewing machine actuates several times"
9533,58909,Ulc_0EQSvwY,60,Synthesized beeps and bloops followed by a piano playing and electronic laser effects
9534,46241,MIbVADnP3AU,30,A man speaking followed by water plopping and gurgling
9535,83414,lFhFj-CHHgs,220,Wind noise with a person talking and a grumbling noise in the background
9536,101947,zNxuqhY0Aj4,330,A child speaks with some rustling followed by a muffled voice
9537,65439,ZHrp1AZr4cw,30,"A man speaks briefly, then something sprays and the man cries out in pain"
9538,27849,BFzdJi_Eulk,30,A man talking and spraying
9539,27842,BFl3EjoeaIU,10,A high pitched beep is followed by a radio bleep
9540,27840,BFgEYIWrooc,180,A train passing by with its bell sound and honk
9541,27841,BFih5FgzcRU,30,A man speaking with murmuring in the background
9542,27847,BFuGVKI1wlA,210,A lady and man speaking with emergency sirens
9543,27844,BFmKKV2CCtg,11,Tick-tock of a clock followed by a long mechanical beep
9544,27845,BFpCJjnY3L8,28,A motor revving up loudly
9545,101946,zNw_jlR80Ds,80,Loud humming and vibrations of a power tool
9546,243,-5Pbwai6jHQ,40,Sanding sound while two men are talking
9547,18503,6hmTfXp7tts,15,An engine operating while someone is talking in the background
9548,18505,6hr40Jq2uYs,9,A cats groan echoes
9549,18507,6hwSFG9P8yo,5,A car horn beeping several times followed by a car passing by in the background
9550,18509,6i12mkKBWlE,30,Low pitch vehicle running while a person shouts
9551,46242,MIgVLK7a-Lc,10,An aircraft engine running noise
9552,37089,GP_Ax8_2nPE,220,A church bell ringing a melody
9553,15151,5BrP71gGz4I,30,"Mechanical buzzing, a dog barking followed by a female voice speaking"
9554,15150,5BrKU6s_mGg,30,A woman speaking on a microphone
9555,15153,5BwhoMrRGd8,30,A woman narrating
9556,15152,5BsfB9jCKbc,100,Low rumbling of an engine
9557,40689,IfvNGeTUJ6U,10,A vehicle engine running and revving several times
9558,15157,5C0D2tVYhsY,23,Breathing and some light banging
9559,15156,5C-Hdleu8hg,30,"A man speaks, leaves rustle in the wind"
9560,76024,fuHQHczH3qw,24,Wind blows and some steps are taken
9561,94509,tcLdmOFkkL4,0,Birds are chirping at different times as the wind blows
9562,45606,Lr_pKhp6lXI,40,Birds chirp near and far
9563,39535,Hx7L-Ca82mU,70,Several children yell and speak and a woman speaks
9564,101944,zNrfmxmdDMg,60,"Ocean waves crash and splash onto the shore, and gentle wind is blowing"
9565,80421,j3nNyey9brE,23,A human mimics a meow
9566,31704,DIe0mNqjEPQ,20,A man is performing a speech and running tap water
9567,31705,DIf6XFRwauI,0,An engine works in idle nearby
9568,31708,DIkpvHv0QHo,10,"A vehicle racing, going fast squealing tires"
9569,80420,j3dJ2I8zJsI,80,A truck engine rumbling followed by several horn toots then a siren tune
9570,78173,hRDgbkYDqNY,30,Male narration followed by pigeons cooing
9571,23648,9DRlPpq_gQM,6,"A group of people are talking, tinkling is occurring, and animals are bleating in the background"
9572,23649,9DTdK66ZL3M,0,"A man growls nearby, during which a baby laughs farther away"
9573,89848,q1_Dz7Cimnw,80,Wind sounds and then man talking with another man chuckling
9574,101666,z92DLkBcWzs,23,Pigeons coo and squeal and flap their wings
9575,97495,vw7Gy-pNKzs,40,An audience claps briefly then a man speaks
9576,68514,aQhnQO-bXaQ,30,Rhythmic whooshing is occurring
9577,68517,aQqR6z0FrQo,1,Repetitive banging followed by a loud hiss
9578,68511,aQTtG03qRCo,0,Digital beeps all the same with one different at the end
9579,68510,aQS-fTjZxHc,170,An aircraft flying in the distance as wind blows into a microphone and a man talks faintly in the background
9580,47279,MxqdvI_78Ls,130,"Rapid gunfire occurs, followed by several clicks and more rapid gunfire"
9581,46599,MXFmwZOJTmE,30,Wind blows and geese vocalize
9582,47274,Mxi2bSZqGSM,280,Children in a crowd and the hiss of steam
9583,1218,#NAME?,30,A bell ringing continuously
9584,47271,MxcQARYSiKg,50,A stream flows and someone walks through it
9585,46598,MXCGTUg_VLQ,30,A man speaking followed by a woman speaking as a baby is crying
9586,23643,9DHAY4n9Xs8,110,"Woman speaking, beeping"
9587,89847,q1XVYxVijpI,280,A man talking while another laughs as a vehicle engine revs heavily
9588,100689,yMxIN5j3w-E,140,Water splashes hard with some nearby rustling
9589,100688,yMrEzRsyoLg,110,A woman speaks over small clicks and taps
9590,100687,yMrDxv6LjYI,80,High powered vibrations and humming of a power tool
9591,100686,yMoaeH1f_po,80,A person sneezes and breathes heavily
9592,100685,yMn97egQgGk,23,A vehicle horn blows multiple times
9593,100684,yMn1EBmErzg,310,Some liquid flows while birds tweet
9594,6521,1bHxAT5Syhg,30,A person having a speech
9595,249,-5Vzl5XrIMc,20,A large group of farm animals bleating
9596,6520,1bGr2lWrQRo,40,Sheep making bleating and grunting noises
9597,42670,Jy4Ujx8nXDs,30,Talking in the background with a humming sound
9598,42671,Jy51rYajJS4,100,A helicopter flying
9599,91371,rDwqkIat3Fk,40,A woman and man speak as a goat bleats
9600,6525,1bOXPrzHVlc,70,A person is snoring
9601,62259,X5gUbEGRMrc,60,Man speaking while bees buzz
9602,248,-5TlMbSgt6M,30,A man speaking into a microphone
9603,6529,1bQAizNSMf0,30,A dog is barking
9604,57471,Tm1r-g3aUaY,10,A lawn mower motor starts up and then idles and vibrates
9605,4785,0uIe4dKUC1s,50,Rushing water sound as the toilet is flushed
9606,4784,0uISjASz9D0,25,Vehicle running engine
9607,4783,0uH8rgFefE8,30,Dogs whimpering and barking while a male speaks
9608,4781,0uEZjp0UE0E,180,A person is blowing hard through the nose or mouth
9609,4780,0uETEh6kc0o,30,Beeping is occurring and an adult female is speaking
9610,47033,Mmt7r3Biczw,20,"A vehicle engine works in idle, a steam flows and a loud horn is triggered"
9611,87881,o_wgMdUDPzQ,30,Loud emergency sirens changing frequency every second
9612,87883,oa11bJmH09w,90,A machine is running in a warehouse as someone shouts in the background
9613,87887,oaCZHETYTCo,80,A man speaks while music plays in the background and a bee buzzes and someone swooshes a fly swat and a person screams
9614,87888,oaIuUpWGM18,30,A spray is released and an engine works
9615,77815,hB2aF6JHbZ0,30,Some liquid flows
9616,79784,iapZBn55GXU,20,A toilet is flushing and water draining out of it
9617,95627,uSulQqnnIFk,0,Quiet music and clanking followed by a vehicle revving and tires screeching
9618,77813,hAlMIGcONUQ,30,"Pigeons cooing, accompanied by a man speaking"
9619,95624,uSk9GxPSVbw,30,Something sprays continuously
9620,53647,R9X92tiwMOc,30,"Dull clattering and brief metal ratcheting occur, followed by rhythmic metal ticking"
9621,57945,U52r46RsoDQ,10,A whimpering animal and scraping sound
9622,81838,k7tBmdEkbVk,30,A woman speaking followed by several beeps
9623,57946,U53w21v9s8o,0,A woman speaks then a baby sneezes
9624,48433,NgZxn6Rqt2M,50,Wind blows and jet flies by
9625,74532,enaI49cnsIw,30,Someone snores loudly
9626,101863,zIfg6iDFuco,30,A loud whoosh followed by continuous clanking and banging with music in the background
9627,60800,W2lLAnlvsGE,4,A humming occurs and someone talks loudly
9628,53648,R9XTO8JwREY,20,Scraping and sizzling as people speak
9629,42356,JkaUQ_xljTg,480,A thunderstorm and rain falling with light music playing
9630,42354,JkUxrhrattc,1,"An engine idles with clicks, bleeps and beeps"
9631,54289,RbZwsfHw-UA,4,Humming followed by a loud burst then splashes and distant slow laughs
9632,10333,38zv82BuIjU,12,Speech with a lot of beeps
9633,10330,38wWPYsPbUA,30,"A woman speaking, with several others talking in the background"
9634,10331,38z5uS73Pzo,200,A train approaches and hisses by
9635,10334,38zyXNPoF8A,30,Several low knocks that are not rhythmic
9636,10335,39297-WVXUw,50,A stream of water pouring into a body of water
9637,10338,3933WgqPQoM,30,A small engine is running as the wind blows into a microphone as a horse neighs
9638,89154,pXx8j1Z5jQk,140,Insects buzzing as a cellular phone vibrates repeatedly
9639,63159,XhKVT43kZhY,30,"Revving of an engine, quick squeal at the end"
9640,6270,1VyUmkngG5g,10,"Loud clattering occurs, buzzing is present, and a cat meows"
9641,6273,1W2mhDjodyc,12,"Steps crunch on the ground, followed by some taps and thumps"
9642,6272,1W-kAOSe8xw,30,A male child speaks and a crowd laughs
9643,6274,1W4lukZl_c0,30,Dogs are barking and an adult female is speaking
9644,6276,1W90KIQkrlE,30,A very loud bird squawk following by two clicks and two hisses
9645,78315,hY5jOCcaVpY,250,A woman speaking as rubber creaks while birds chirp in the background
9646,76293,g5ggjD2Gh-Y,21,A muffled vehicle engine running as wind lightly blows into a microphone
9647,72689,dRu7Pv7-XOY,270,"A clicking sound followed by a child speaking, and then a long burp"
9648,51855,PvG4vjNRgxU,1,Waves moves nearby
9649,856,#NAME?,14,An engine is being revved
9650,850,#NAME?,400,Soft whistling followed by a child speaking
9651,851,#NAME?,260,Wind noise being blown through a microphone
9652,852,#NAME?,0,A steam whistle is blowing and then a hissing sound
9653,853,#NAME?,30,Vehicle is accelerating and shifting gears driving fast
9654,859,#NAME?,30,A woman is speaking
9655,51851,Pv93oIXHoO0,330,A man speaks followed by several digital beeps with clicking
9656,45363,LhBzwrenHBc,20,"A train engine is operating and the train approaches, a train horn blows two short bursts and then one long burst, and metal scraping and then hissing occur"
9657,80870,jPoaUQ6y1YA,16,Young baby crying
9658,80871,jPuh0_duu4k,30,An emergency siren is triggered
9659,44019,KpcWpAhy9OA,30,Birds are singing
9660,80879,jQK7EcF6f8o,90,An engine starts followed by frequent beeps
9661,44015,KpOHUbiT0po,30,A bird vocalizes and a man speaks
9662,54916,S0YjtF_KOZ0,140,"A motorcycle idles loudly nearby, and then revs up loudly"
9663,33037,DzdSCpQsCXU,24,A man yells followed by a woman yelling then something moving in sand and more people talking
9664,37593,GidZ-wKi230,290,Birds chirping together with rustling followed by a single tap
9665,41194,J0OCTOWOW1I,30,Several ducks quack while a man whispers
9666,5228,15AAiWCqBjQ,30,A woman is speaking a dog barks
9667,5221,150LhoCBaOI,22,A man is speaking
9668,5220,15-yimkn0qo,30,"A man delivers a speech, his voice echoes"
9669,5227,15A-Kc9BlHo,240,Splashing followed by footsteps splashing in the water
9670,70324,bjvyJWBbJE8,100,"A man talks, followed by crackling, and a woman talking"
9671,70323,bjv6_gBne3o,0,A kitten meowing
9672,54910,S0RqGgr_cxI,270,A man speaking followed by a motorcycle engine starting up as a lawn mower runs in the background
9673,70321,bjsMZ-yjjck,30,Strong gurgling noise followed by male speech
9674,71055,cFg6toqUDUs,30,A constant ticktock with a steady beat
9675,71053,cFaNG2nm3GE,150,Rain falling and wiper blade squeaking sounds
9676,71050,cFPro-hn_y0,410,A two men talking as ocean waves lightly crash while water trickles and splashes
9677,71051,cFVr6iunKhw,30,A helicopter idles nearby as people talk quietly in the distance
9678,17944,6S7eTiuUh8Y,30,"A woman is exchanging information out loud in a calm, steady and soft manner"
9679,14368,4qYFfG3og0M,10,A dog barks continuously
9680,17946,6SCP11rOIJ8,30,A woman laughs and a car horn honks briefly then the woman speaks
9681,17947,6SDaSFPhZu8,60,A person snores while a man speaks
9682,17940,6S2yj8_x83k,30,A man speaks while birds flap wings
9683,17943,6S5z6nYd0kg,0,A car engine is humming along and a car passes by
9684,14361,4qM1nbfOkHo,30,An airplane takes off
9685,14360,4qIZsR8anWU,380,"Birds are calling and chirping, and two adult males are speaking"
9686,14363,4qOc1doUwwQ,0,"Water is rushing, splashing and gurgling, and the wind is blowing"
9687,14364,4qPB4_u_y0U,30,"A man talks, and a dog yips"
9688,14367,4qSe410K8YE,30,A man speaks excitedly in a foreign language
9689,87066,nxjXLOrd3R4,20,An animal is snoring
9690,94939,txahtoYI9XU,10,Birds chirp in the distance and a bird nearby moans followed by a beep and a man speaking
9691,87064,nxcIiBj4OL8,70,Running footsteps on gravel followed by a gunshot firing then more running footsteps while ambient music plays
9692,45946,M5LjPUzCuKA,180,Guns fire several times nearby
9693,87060,nxRC-njaVYw,140,Clanking followed by several gunshots
9694,94931,txOAnAEWHbs,30,A helicopter hovers overhead with loud booming wind
9695,94936,txY1sp3k3gk,90,A child laughing
9696,83997,lhh4y5WfD8A,70,Water rapidly dripping and splashing
9697,93394,sjjny1eWQNo,60,A woman talks and laughs and a kid laughs
9698,66919,_IQwncOZuJM,30,A sheep bleats and someone speaks
9699,93397,sjlfb1b5Y5Y,490,A helicopter flies nearby and then stops
9700,16705,5seNyvFJ_X4,470,"A train horn blows, and rhythmic metal clacking and a high-pitched hum are present"
9701,92368,ryTE7b5o4fE,270,"A train horn sounds as a train approaches, and then a man talks nearby"
9702,62017,WumEs7K2guc,200,Some nearby rustling while a dog barks off in the distance
9703,40240,IPgW_6GuSN8,40,A motor shifts into gear as an air brake sounds and a soft hum of traffic goes by
9704,16704,5sc1bi8BSmg,20,Person blowing their nose then a sneeze
9705,92365,ryKjkzm-zG8,30,Surf splashing on the shore with some mild breeze
9706,89760,py6LnX-VUdE,70,Someone crumples plastic and a train horn blows
9707,47736,NFufyPT26Lg,30,A man talking as ocean waves crash and birds chirp in the background as wind blows into a microphone
9708,47733,NFnPqqOeG_A,280,Large bells ringing
9709,47731,NFhPz6dqGYY,3,A man speaks shortly before a woman moans as a clock ticks and a man speaks again followed by a loud blast
9710,28917,Bn02v2kSZW8,10,A constant water stream is flowing while bees are buzzing
9711,50539,P3oXmiGQ-mk,480,Rain on a day with a lot of storms
9712,43573,KZ9l9otcBLE,20,"Birds chirp and sing in the distance, and faint crunching sounds are present in the foreground"
9713,82117,kK6Ut0EuBbo,110,A man speaks on the phone as others laugh
9714,82118,kKBhXStK-iw,21,A bell rings and a cuckoo clock sounds
9715,92360,rxro9RgXBTg,490,High winds and water rushing male speaking
9716,12408,4-gvShGitYg,20,"Birds chirp, water flows in a stream, and some wind blows"
9717,12409,4-hEcvhQgsg,170,"A man is outside hitting something, followed by buzzing bees"
9718,94299,tRx7kq_m6nA,60,"A man talks, bees fly and birds tweet, followed by wind blowing"
9719,12400,4-U3FnJoHww,210,Water is flowing and a man is speaking
9720,12401,4-VpdJtiCAE,30,Race cars zooming by
9721,12407,4-eWy-LhEUs,30,A horse is walking and people are talking
9722,12405,4-c3uJP6urw,30,A male voice speaks followed by a gunshot and a woman's voice
9723,7759,26wRRi7pII4,30,A woman is speaking as vehicles pass by followed by a man yelling
9724,7758,26wMJwDS0eE,360,A bell is ringing
9725,7757,26vhFcLaR6U,30,Water flows first loudly then more quiet
9726,7756,26vglnrM7Nw,30,A man gives a speech
9727,7750,26it_qdt5LA,230,A swoosh effect then a woman speaks
9728,7753,26s6T26kVlk,50,Power tool drilling
9729,7752,26qNafqLtrM,30,A car revs loudly as people cheer
9730,16821,5wQWEveIxO4,30,A man speaking and a pig oinking
9731,94298,tRw2HjHDVZI,140,Rain moderately falling as thunder roars in distance while gusts of wind blow
9732,37624,GkOqwvQbg9w,70,A dial tone sounds then music plays
9733,35813,FdeTjHtXUD4,30,Rain falls onto a hard surface
9734,62013,WudGD6ZHRoY,200,A man speaks with some loud vibrations and humming
9735,19209,72FhQmbAqT4,310,A sewing machines parts are moving
9736,19208,72C90-PigGw,30,A woman making a speech
9737,19200,72-yvyhAgYE,350,A man and woman talking and whistling
9738,19203,725lNnHERlc,510,A man is talking and clinging metal objects together
9739,19202,721hiOmPtaM,0,A stream of water drips onto a pan
9740,19205,72AitiF0sBU,150,Water running and a vehicle driving and a person talking
9741,19207,72BjWJxUi70,370,A man speaks over clinking and plopping
9742,19206,72BdXo2ZLGo,120,Humming and vibrations from a sewing machine
9743,13755,4aNcNPP-gP0,30,A horse is trotting and a person speaks
9744,13757,4aR6Yanlz7Y,30,A woman talking while there is streaming water on the background
9745,13756,4aQ9u61Uh6c,100,Emergency sires are going off and cars are passing by
9746,13750,4aDtICkkrqg,290,Thunder is booming
9747,13752,4aHUUDaSgaw,90,Repetitive vibrations of a loud machine
9748,58946,UnpEfwqQ2uE,110,Speech together with distant murmuring
